row_id,lat_deg,lon_deg,report_date,status_id,water_source,water_tech,facility_type,country_name,install_year,installer,pay,status
301966,-1.6609717629388792,29.912164169411284,02/26/2016,u,Protected Spring,,Improved,Rwanda,,,,
302283,-1.6178816666666669,29.896003333333336,02/15/2016,n,,,,Rwanda,2015.0,,,
302132,-1.690445,30.013513333333336,02/24/2016,y,,,,Rwanda,2013.0,,,
302362,-1.8233849999999998,30.01243333333333,02/23/2016,y,Protected Spring,,Improved,Rwanda,1997.0,,,
301555,-1.9936683333333332,30.11607833333333,02/26/2016,y,Piped Water,Tapstand,Improved,Rwanda,2013.0,,,
302330,-1.83476,30.044744999999995,02/17/2016,u,Unprotected Spring,,Unimproved,Rwanda,,,,
302117,-1.712198333333333,30.05128833333333,02/29/2016,y,,,,Rwanda,2013.0,,,
301591,-1.9869733471517157,30.10397056369151,02/29/2016,y,Piped Water,Tapstand,Improved,Rwanda,1995.0,,,
302040,-1.686051666666666,29.902503333333332,02/29/2016,y,,,,Rwanda,2015.0,,,
302264,-1.7725950000000001,30.05841,02/18/2016,u,Unprotected Spring,,Unimproved,Rwanda,,,,
301885,-1.960991666666667,30.11563333333333,02/17/2016,n,Piped Water,Tapstand,Improved,Rwanda,2000.0,,,
302410,-1.635023333333334,29.93529,02/15/2016,u,Unprotected Spring,,Unimproved,Rwanda,,,,
301985,-1.7321900000000001,30.06718333333333,02/25/2016,y,Protected Spring,,Improved,Rwanda,1992.0,,,
301527,-1.9838349999999998,30.07835333333333,02/26/2016,y,Piped Water,Tapstand,Improved,Rwanda,2011.0,,,
301604,-2.009183333333333,30.14275333333333,02/16/2016,n,,,,Rwanda,1999.0,,,
302494,-1.7008733333333341,29.944236666666665,02/19/2016,y,,,,Rwanda,2012.0,,,
301602,-1.996381666666667,30.144983333333336,06/01/2013,n,Piped Water,Tapstand,Improved,Rwanda,2014.0,,,
302217,-1.665533333333333,29.933220000000002,02/16/2016,n,,,,Rwanda,2015.0,,,
301472,-2.026721666666666,30.116016666666663,06/01/2013,n,Piped Water,Tapstand,Improved,Rwanda,2012.0,,,
302173,-1.6281933333333332,29.899574999999995,02/15/2016,y,,,,Rwanda,1982.0,,,
301655,-1.971231666666667,30.133275000000005,02/18/2016,y,Piped Water,Tapstand,Improved,Rwanda,2002.0,,,
301538,-1.9770683333333332,30.07881833333333,06/01/2013,n,,,,Rwanda,2005.0,,,
302100,-1.7008016666666668,30.028911666666666,02/25/2016,n,,,,Rwanda,2015.0,,,
302051,-1.6899509420747598,29.92886249825429,02/29/2016,y,,,,Rwanda,2015.0,,,
302232,-1.658786666666666,30.051909999999996,02/23/2016,y,Protected Spring,,Improved,Rwanda,1989.0,,,
302394,-1.7766583333333341,30.088056666666667,02/25/2016,y,,,,Rwanda,2011.0,,,
301544,-1.9641099999999998,30.077926666666666,02/26/2016,y,Piped Water,Tapstand,Improved,Rwanda,2011.0,,,
302072,-1.70409,29.906420000000004,02/23/2016,n,,,,Rwanda,2015.0,,,
302430,-1.81978,29.962356666666665,02/24/2016,n,,,,Rwanda,2015.0,,,
302298,-1.784968333333333,29.978445000000004,06/01/2013,u,Unprotected Shallow Well,,Unimproved,Rwanda,,,,
301909,-1.9741716666666669,30.15868,02/17/2016,n,Piped Water,Tapstand,Improved,Rwanda,2012.0,,,
301634,-1.9724400000000002,30.12594333333333,06/01/2013,n,,,,Rwanda,2011.0,,,
302147,-1.7699166666666668,30.024175,02/18/2016,y,Protected Spring,,Improved,Rwanda,2000.0,,,
301504,-1.9868400000000002,30.0886,02/25/2016,n,,,,Rwanda,2012.0,,,
301793,-1.9872383333333332,30.22316333333333,02/19/2016,n,Piped Water,Tapstand,Improved,Rwanda,2011.0,,,
301770,-1.9883316666666668,30.19415833333333,02/23/2016,y,,Hand Pump - Afridev,,Rwanda,2010.0,,,
302025,-1.7300083333333331,29.91973666666667,02/19/2016,n,,,,Rwanda,2002.0,,,
302447,-1.8091316666666668,29.928341666666665,06/01/2013,y,,,,Rwanda,2013.0,,,
301934,-1.9565366666666668,30.130709999999997,02/18/2016,u,Unprotected Shallow Well,,Unimproved,Rwanda,,,,
301565,-1.986996666666666,30.112740000000002,02/26/2016,n,Piped Water,Tapstand,Improved,Rwanda,2013.0,,,
301697,-1.9777900000000002,30.09935833333333,02/25/2016,n,Piped Water,Tapstand,Improved,Rwanda,2002.0,,,
302210,-1.6624983333333332,29.92514666666667,02/16/2016,n,,,,Rwanda,2015.0,,,
301802,-1.99604,30.190005,02/23/2016,y,Piped Water,Tapstand,Improved,Rwanda,2012.0,,,
301433,-2.022,30.09651666666667,06/01/2013,y,Protected Spring,,Improved,Rwanda,1985.0,,,
301457,-2.036656422014802,30.1099965124762,02/23/2016,n,Piped Water,Tapstand,Improved,Rwanda,2015.0,,,
301902,-1.9734383333333332,30.17014333333333,02/17/2016,y,Piped Water,Tapstand,Improved,Rwanda,2015.0,,,
301692,-1.97165193491668,30.101688484818443,02/25/2016,y,Piped Water,Tapstand,Improved,Rwanda,2013.0,,,
302083,-1.665422608283939,29.88626381385848,02/29/2016,y,,,,Rwanda,2000.0,,,
302347,-1.8311483333333332,29.98582,02/19/2016,n,,,,Rwanda,2014.0,,,
301533,-1.9721966666666668,30.077366666666666,02/26/2016,n,,,,Rwanda,1995.0,,,
301623,-1.9707316666666659,30.125854999999998,02/29/2016,y,Piped Water,Kiosk,Improved,Rwanda,2011.0,,,
302479,-1.876055016497333,29.972879600168337,02/26/2016,y,,,,Rwanda,2013.0,,,
301665,-1.9776150000000001,30.13212,02/18/2016,n,Piped Water,Tapstand,Improved,Rwanda,2010.0,,,
301830,-1.9847099999999998,30.11802833333333,02/18/2016,n,Piped Water,Tapstand,Improved,Rwanda,2009.0,,,
301576,-2.000585,30.122605,02/26/2016,n,Piped Water,Tapstand,Improved,Rwanda,2013.0,,,
301465,-2.051615379194046,30.087118007365714,02/19/2016,y,Piped Water,Kiosk,Improved,Rwanda,2008.0,,,
301477,-1.976005,30.096135,02/24/2016,y,Protected Spring,,Improved,Rwanda,2006.0,,,
301973,-1.6238,29.88579666666667,06/01/2013,u,Unprotected Spring,,Unimproved,Rwanda,,,,
301724,-1.9813836255825583,30.0751571624331,02/16/2016,y,Piped Water,Tapstand,Improved,Rwanda,2012.0,,,
302089,-1.6682183333333331,29.88294833333333,02/29/2016,y,,,,Rwanda,1958.0,,,
301866,-1.964883636967989,30.106229423900214,02/17/2016,y,Piped Water,Tapstand,Improved,Rwanda,2013.0,,,
301998,-1.710691666666667,30.032425,02/24/2016,y,Protected Spring,,Improved,Rwanda,1980.0,,,
302005,-1.7125299999999999,30.03289666666667,02/24/2016,n,,,,Rwanda,2010.0,,,
301889,-1.986041666666666,30.179286666666666,02/17/2016,n,Piped Water,Tapstand,Improved,Rwanda,2010.0,,,
302269,-1.7990266666666668,30.073136666666667,02/18/2016,y,Protected Spring,,Improved,Rwanda,2003.0,,,
301597,-2.00486,30.14905333333333,02/15/2016,n,Piped Water,Tapstand,Improved,Rwanda,2015.0,,,
302121,-1.686251666666666,30.051621666666666,02/29/2016,y,,,,Rwanda,2015.0,,,
302274,-1.826436666666666,30.056046666666663,02/17/2016,y,,,,Rwanda,1996.0,,,
302115,-1.7234133333333332,30.064059999999998,02/26/2016,y,,,,Rwanda,2015.0,,,
302319,-1.793326666666667,29.950593333333334,02/18/2016,n,,,,Rwanda,2014.0,,,
301756,-1.967913333333334,30.07355833333333,02/15/2016,y,Piped Water,Tapstand,Improved,Rwanda,2010.0,,,
302287,-1.736033333333333,29.920808333333333,03/11/2016,y,Protected Spring,,Improved,Rwanda,2009.0,,,
302094,-1.7128774469678743,29.99266884223589,02/25/2016,y,,,,Rwanda,2014.0,,,
301645,-1.982751666666667,30.158955,02/16/2016,n,Piped Water,Kiosk,Improved,Rwanda,2010.0,,,
301729,-1.9848416666666668,30.07178333333333,02/16/2016,n,Piped Water,Tapstand,Improved,Rwanda,1980.0,,,
302237,-1.652095,30.06287833333333,02/19/2016,y,,,,Rwanda,2009.0,,,
301460,-2.043943333333333,30.114963333333336,02/23/2016,n,Piped Water,Tapstand,Improved,Rwanda,1990.0,,,
301559,-1.991026666666667,30.11020333333333,02/26/2016,y,Piped Water,Tapstand,Improved,Rwanda,2013.0,,,
301587,-1.99642,30.11558833333333,02/29/2016,n,Piped Water,Tapstand,Improved,Rwanda,2000.0,,,
302450,-1.8663116666666668,29.962371666666666,02/26/2016,y,,,,Rwanda,2013.0,,,
302334,-1.79208,30.03085333333333,02/17/2016,u,Unprotected Spring,,Unimproved,Rwanda,,,,
301719,-1.970755,30.069245,06/01/2013,y,Piped Water,Tapstand,Improved,Rwanda,2009.0,,,
302168,-1.6090566666666668,29.91429166666667,02/15/2016,y,,,,Rwanda,2015.0,,,
301741,-1.9829426,30.0515376,02/18/2016,y,Protected Spring,,Improved,Rwanda,2000.0,,,
302036,-1.681525,29.91006333333333,02/29/2016,n,,,,Rwanda,2013.0,,,
301608,-2.013735,30.141991666666666,02/15/2016,n,,,,Rwanda,2014.0,,,
302242,-1.6393533333333332,30.022251666666666,02/23/2016,n,,,,Rwanda,2014.0,,,
302136,-1.6917266666666668,30.03857833333333,02/25/2016,y,Protected Spring,,Improved,Rwanda,1980.0,,,
302358,-1.808255,30.010403333333336,03/11/2016,y,Protected Spring,,Improved,Rwanda,2000.0,,,
301857,-1.963163333333334,30.116695,02/17/2016,y,Piped Water,Tapstand,Improved,Rwanda,2002.0,,,
302068,-1.71928,29.900096666666666,02/23/2016,n,,,,Rwanda,2015.0,,,
302343,-1.788473333333334,29.964016666666666,06/04/2013,y,,,,Rwanda,2015.0,,,
301540,-1.975815,30.082094999999995,02/26/2016,y,Piped Water,Tapstand,Improved,Rwanda,1983.0,,,
302057,-1.6958666666666669,29.92123833333333,02/29/2016,n,,,,Rwanda,2014.0,,,
302390,-1.7909799999990001,30.095493333333,02/25/2016,n,,,,Rwanda,2005.0,,,
302104,-1.7060470492312398,30.01686851192913,02/29/2016,y,Protected Spring,,Improved,Rwanda,1990.0,,,
301677,-1.969933333333333,30.096131666666665,02/24/2016,y,Piped Water,Tapstand,Improved,Rwanda,1998.0,,,
301672,-1.9697616666666669,30.100215,02/24/2016,y,Piped Water,Tapstand,Improved,Rwanda,2010.0,,,
301746,-1.982162813656593,30.060467502439288,02/18/2016,n,,,,Rwanda,2012.0,,,
301660,-1.972765,30.13021833333333,02/18/2016,n,Piped Water,Tapstand,Improved,Rwanda,2007.0,,,
302474,-1.8521983333333332,29.93551166666667,02/26/2016,y,,,,Rwanda,2013.0,,,
302418,-1.6262283333333332,29.952195,02/16/2016,u,Unprotected Spring,,Unimproved,Rwanda,,,,
301921,-1.975471666666667,30.15439,02/17/2016,n,Piped Water,Tapstand,Improved,Rwanda,2012.0,,,
302200,-1.6739916666666668,29.958440000000003,02/16/2016,y,Protected Spring,,Improved,Rwanda,1940.0,,,
302302,-1.7742316666666669,29.976995,02/17/2016,n,,,,Rwanda,2002.0,,,
302227,-1.6685933333333332,30.04768166666667,02/23/2016,y,,,,Rwanda,2015.0,,,
301774,-1.991061666666666,30.20176333333333,06/01/2013,n,,,,Rwanda,2013.0,,,
301512,-1.9858333333333331,30.09376333333333,02/25/2016,n,,,,Rwanda,2013.0,,,
302153,-1.738955,29.98259666666667,02/17/2016,n,,,,Rwanda,2004.0,,,
302506,-1.7011450000000001,29.96869166666667,06/05/2013,y,Protected Spring,,Improved,Rwanda,1999.0,,,
301492,-1.962743333333334,30.08202666666667,02/24/2016,y,,,,Rwanda,2013.0,,,
301825,-2.035625,30.195955000000005,02/29/2016,n,Piped Water,Tapstand,Improved,Rwanda,2015.0,,,
301941,-1.959048333333334,30.13582666666667,02/18/2016,y,Piped Water,Tapstand,Improved,Rwanda,2015.0,,,
302186,-1.6035963733961898,29.915200273508773,02/15/2016,y,Protected Spring,,Improved,Rwanda,2015.0,,,
302205,-1.6671246418329841,29.983040420883995,02/15/2016,n,Piped Water,Tapstand,Improved,Rwanda,2015.0,,,
301806,-1.999595,30.191159999999996,02/23/2016,n,Piped Water,Tapstand,Improved,Rwanda,2014.0,,,
301445,-2.012261666666667,30.109260000000006,02/23/2016,y,Piped Water,Tapstand,Improved,Rwanda,2010.0,,,
301619,-1.9687150000000002,30.12039666666667,02/29/2016,y,Piped Water,Tapstand,Improved,Rwanda,1999.0,,,
301751,-1.97019,30.08341166666667,06/01/2013,n,Piped Water,Tapstand,Improved,Rwanda,1993.0,,,
302154,-1.7787016666666668,30.0041,02/17/2016,y,Protected Spring,,Improved,Rwanda,1990.0,,,
301709,-1.9727451649901933,30.09663952429323,02/24/2016,y,Piped Water,Tapstand,Improved,Rwanda,2011.0,,,
310763,-1.9718341385335791,30.10973278344635,07/21/2015,n,,,,Rwanda,2000.0,,$0.56 Per Cubic Meter,
310799,-2.0015,30.09069,07/07/2015,y,Piped Water,Tapstand,Improved,Rwanda,2012.0,,$0.14 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311230,-1.730481666666667,29.95472166666667,07/07/2015,u,Protected Spring,,Improved,Rwanda,1975.0,,,
311052,-1.790908333333333,30.095525,07/28/2015,n,,,,Rwanda,2003.0,,,
310694,-1.9755660238815702,30.08020109772676,07/29/2015,n,,,,Rwanda,2013.0,,$0.56 Per Cubic Meter,
311212,-1.665571666666667,30.013901666666666,07/29/2015,y,,,,Rwanda,2014.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310895,-1.7111216666666669,30.000533333333333,07/27/2015,u,Unprotected Spring,,Unimproved,Rwanda,,,,
310906,-1.7496900000000002,30.04235833333333,07/16/2015,n,,,,Rwanda,2013.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310941,-1.7031166666666668,30.06802333333333,07/27/2015,n,,,,Rwanda,2014.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310936,-1.7234049999999999,30.064646666666665,07/27/2015,n,,,,Rwanda,2015.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310709,-1.9775833810178491,30.08665882735445,08/07/2015,y,,,,Rwanda,2010.0,,$15.38 Per Month,
310731,-1.960338333333333,30.07601,07/29/2015,y,,,,Rwanda,1993.0,,$27.97 Per Month,
310631,-1.9760900000000001,30.09657833333333,08/07/2015,y,Protected Spring,,Improved,Rwanda,1995.0,,,
310672,-1.9802616666666668,30.172711666666668,07/23/2015,n,,,,Rwanda,1975.0,,,
310863,-1.8561901072593439,29.982575155586535,07/15/2015,n,,,,Rwanda,2005.0,,$0.03 Per Day,
311012,-1.6658933333333332,29.97864833333333,10/07/2015,y,Protected Spring,,Improved,Rwanda,1982.0,,,
311063,-1.665581666666667,29.933220000000002,10/07/2015,n,,,,Rwanda,2015.0,,,
311195,-1.903075,29.96756333333333,07/15/2015,n,,,,Rwanda,2011.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311099,-1.813006666666666,30.00083166666667,07/22/2015,n,,,,Rwanda,2013.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311027,-1.707586666666666,29.92483666666667,07/14/2015,y,Protected Spring,,Improved,Rwanda,1990.0,,,
311080,-1.779825,30.000245000000003,07/23/2015,n,,,,Rwanda,2012.0,,$0.03 Per Day,
311159,-1.67345,29.985145000000006,09/07/2015,y,Protected Spring,,Improved,Rwanda,1960.0,,,
311144,-1.758698333333333,29.963116666666664,08/07/2015,u,Unprotected Spring,,Unimproved,Rwanda,,,,
310931,-1.6433916666666668,29.90523,03/07/2015,y,,,,Rwanda,1984.0,,,
310880,-1.7560885402097481,29.933876797971248,07/31/2015,n,,,,Rwanda,2014.0,,,
310850,-1.83717,30.019056666666664,07/21/2015,n,,,,Rwanda,2010.0,,$0.01 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310963,-1.8262266666666669,30.03424833333333,07/21/2015,y,Protected Spring,,Improved,Rwanda,1991.0,,,
310677,-1.971488333333333,30.17124833333333,07/23/2015,y,,,,Rwanda,2011.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310909,-1.6921916666666659,30.02190833333333,07/30/2015,y,,,,Rwanda,2014.0,,,
311112,-1.644474528421109,30.0490251965682,07/31/2015,n,,,,Rwanda,2014.0,,$0.03 Per Day,
310810,-1.972586666666666,30.13929333333333,03/07/2015,n,Piped Water,Tapstand,Improved,Rwanda,2011.0,,$0.35 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310717,-1.9761266666666668,30.07224666666667,07/14/2015,n,,,,Rwanda,2015.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310704,-1.9736099999999999,30.08772333333333,08/07/2015,y,Protected Spring,,Improved,Rwanda,2000.0,,,
310831,-1.9678349999999998,30.07318833333333,07/14/2015,y,,,,Rwanda,2011.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311222,-1.822388333333333,29.921495,07/14/2015,u,Unprotected Spring,,Unimproved,Rwanda,,,,
311095,-1.7815599999999998,30.04628333333333,07/20/2015,y,,,,Rwanda,1989.0,,$0.03 Per Day,
310981,-1.7894283333333332,30.11508833333333,07/28/2015,y,,,,Rwanda,2012.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310995,-1.62778,30.049225,07/29/2015,n,,,,Rwanda,2013.0,,$0.04 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310662,-1.980496925837815,30.078895178640288,07/29/2015,n,,,,Rwanda,2007.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311127,-1.8404810572815502,29.93632409396164,07/15/2015,y,Protected Spring,,Improved,Rwanda,2007.0,,,
311190,-1.764425,29.950841666666665,08/07/2015,y,,,,Rwanda,2014.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310848,-1.8459383333333341,30.021955,07/21/2015,y,Protected Spring,,Improved,Rwanda,1992.0,,,
310614,-2.0236916666666667,30.106276666666666,09/07/2015,y,,,,Rwanda,2013.0,,$3.50 Per Month,
310882,-1.765695,29.932740000000003,08/07/2015,n,,,,Rwanda,2010.0,,,
310699,-1.987148333333334,30.103126666666668,02/07/2015,y,,,,Rwanda,2005.0,,,
310714,-1.971871666666666,30.07432833333333,07/14/2015,n,,,,Rwanda,2013.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310980,-1.782601666666666,30.1276,07/28/2015,y,,,,Rwanda,2010.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310795,-1.9904966666666668,30.09590166666667,07/07/2015,n,,,,Rwanda,2013.0,,,
311207,-1.6009433333333332,29.91944833333333,02/07/2015,y,Protected Spring,,Improved,Rwanda,1998.0,,,
310635,-2.004038333333333,30.178666666666665,07/15/2015,n,,,,Rwanda,1984.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310784,-1.963123333333333,30.11212666666667,07/20/2015,n,Piped Water,Tapstand,Improved,Rwanda,2015.0,,$0.56 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310599,-1.9767316666666668,30.151208333333336,02/07/2015,y,,,,Rwanda,2010.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310916,-1.7043416049739009,30.02088281793966,07/30/2015,y,Protected Spring,,Improved,Rwanda,1948.0,,,
311048,-1.7559150000000001,30.058884999999997,07/28/2015,y,,,,Rwanda,2013.0,,$0.03 Per Day,
310741,-2.036506666666667,30.11128666666667,10/07/2015,n,Piped Water,Kiosk,Improved,Rwanda,2009.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311034,-1.891276666666666,29.957286666666665,07/15/2015,y,,,,Rwanda,1985.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311076,-1.616845,29.95247,09/07/2015,y,,,,Rwanda,2008.0,,,
311227,-1.741178333333333,30.007751666666664,07/16/2015,n,,,,Rwanda,2013.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310768,-1.9765016666666668,30.15756,07/22/2015,y,,,,Rwanda,1984.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311059,-1.661668333333333,29.92384333333333,10/07/2015,n,,,,Rwanda,2015.0,,,
311180,-1.7698916666666669,29.953041666666664,08/07/2015,n,,,,Rwanda,2014.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310642,-1.980603333333333,30.119988333333332,03/07/2015,y,,,,Rwanda,2013.0,,$11.19 Per Month,
310746,-2.000055683556615,30.11835503386728,07/31/2015,n,,,,Rwanda,2015.0,,$0.35 Per Cubic Meter,
310960,-1.739385,29.903726666666664,07/14/2015,y,,,,Rwanda,2014.0,,,
311175,-1.781521666666667,29.95487166666667,08/07/2015,y,,,,Rwanda,2014.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310816,-1.989148333333333,30.10202333333333,07/31/2015,n,,,,Rwanda,2009.0,,$34.97 Per Month,
310948,-1.827198333333334,29.951298333333334,07/14/2015,y,,,,Rwanda,2011.0,,,
310646,-2.018478333333333,30.12475,09/07/2015,n,,,,Rwanda,2013.0,,$0.04 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311032,-1.8214299999999999,30.07438666666667,07/20/2015,n,,,,Rwanda,2009.0,,,
311091,-1.668828333333334,30.041200000000003,07/29/2015,n,,,,Rwanda,2004.0,,,
311148,-1.740813333333334,29.96891,08/07/2015,y,,,,Rwanda,2000.0,,$0.04 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310827,-2.026175,30.115903333333332,10/07/2015,n,,,,Rwanda,2014.0,,,
310620,-2.002606666666666,30.22616666666667,07/17/2015,y,,,,Rwanda,2012.0,,$0.34 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310610,-1.992891666666666,30.19738,07/16/2015,y,Piped Water,Tapstand,Improved,Rwanda,2015.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310682,-1.9882266666666668,30.11309666666667,07/30/2015,n,,,,Rwanda,2006.0,,$0.42 Per Unit (Liter.  Bucket . Jerry Can. Etc.)|Per Cubic Meter,
310773,-1.9658983800218532,30.154855724189574,07/22/2015,n,,,,Rwanda,2005.0,,$0.56 Per Cubic Meter,
311116,-1.634636160732235,30.04011629908211,07/31/2015,n,,,,Rwanda,2014.0,,$0.03 Per Day,
311000,-1.7085883333333332,29.97473166666667,07/24/2015,y,,,,Rwanda,2015.0,,$0.03 Per Day,
310667,-1.980275912745132,30.079040326242037,07/29/2015,n,,,,Rwanda,2005.0,,$0.56 Per Cubic Meter,
310736,-2.019536791078738,30.183274042500482,07/15/2015,n,,,,Rwanda,2010.0,,,
311131,-1.8024883333333341,30.02715166666667,07/20/2015,y,Protected Spring,,Improved,Rwanda,1992.0,,,
311005,-1.834608333333334,29.986598333333333,07/23/2015,y,,,,Rwanda,1970.0,,,
311203,-1.6154216666666659,29.928206666666664,02/07/2015,n,,,,Rwanda,2013.0,,$0.01 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310928,-1.6390483333333332,29.92648333333333,03/07/2015,u,Borehole,,Improved,Rwanda,,,,
310639,-1.97397,30.121265,03/07/2015,n,Piped Water,Kiosk,Improved,Rwanda,2007.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310939,-1.7156937797589198,30.08016697308118,07/31/2015,y,,,,Rwanda,2009.0,,,
310869,-1.728647617218662,29.929014460563454,07/31/2015,y,Protected Spring,,Improved,Rwanda,2007.0,,,
311101,-1.792218333333333,30.00268833333333,07/22/2015,n,,,,Rwanda,2015.0,,,
311044,-1.7712900000000003,30.07946333333333,07/28/2015,y,Protected Spring,,Improved,Rwanda,2013.0,,$0.06 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310817,-1.9945549999999999,30.101066666666664,03/07/2015,y,Piped Water,Tapstand,Improved,Rwanda,1990.0,,$0.03 Per Day,
310874,-1.735253333333333,29.940365,07/13/2015,y,Protected Spring,,Improved,Rwanda,1988.0,,,
310785,-1.9647316666666668,30.116175,07/20/2015,y,Piped Water,Tapstand,Improved,Rwanda,2007.0,,$0.56 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311162,-1.679573333333334,29.987945,09/07/2015,n,,,,Rwanda,2015.0,,,
311088,-1.6863316666666668,29.962225,07/07/2015,u,Protected Spring,,Improved,Rwanda,,,,
311066,-1.611311666666666,29.90735666666667,03/07/2015,u,Unprotected Spring,,Unimproved,Rwanda,,,,
310726,-1.9803400000000002,30.07440833333333,07/13/2015,n,Piped Water,Tapstand,Improved,Rwanda,2015.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311171,-1.7650883333333331,30.00424,07/22/2015,y,Protected Spring,,Improved,Rwanda,1992.0,,,
310956,-1.732075,29.91855,07/14/2015,y,Protected Spring,,Improved,Rwanda,1980.0,,,
311020,-1.73672,30.033555,07/16/2015,n,,,,Rwanda,2012.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310769,-1.9761016666666669,30.158276666666666,07/22/2015,y,,,,Rwanda,2010.0,,$11.19 Per Month,
311003,-1.8111099999999998,29.985695000000003,07/23/2015,y,,,,Rwanda,2013.0,,,
310649,-2.0120066666666667,30.12859666666667,09/07/2015,y,Protected Spring,,Improved,Rwanda,2010.0,,$0.42 Per Month,
311152,-1.680461666666666,29.92579166666667,07/07/2015,y,Protected Spring,,Improved,Rwanda,2000.0,,,
310973,-1.676496217225521,30.037419507040358,07/31/2015,y,,,,Rwanda,2014.0,,$0.03 Per Day,
311120,-1.797765,29.98611333333333,08/07/2015,y,,,,Rwanda,2007.0,,,
310758,-1.975361666666667,30.11451333333333,07/21/2015,y,,,,Rwanda,2011.0,,$0.04 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310624,-1.9698849999999999,30.09446833333333,07/28/2015,y,,,,Rwanda,2002.0,,$13.99 Per Month,
310901,-1.7367883333333332,30.064185,07/16/2015,y,,,,Rwanda,2012.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310988,-1.800998333333333,30.114181666666664,07/28/2015,n,,,,Rwanda,2014.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311133,-1.8080416666666659,30.01876833333333,07/20/2015,y,,,,Rwanda,2003.0,,,
311056,-1.8009,30.10156666666667,07/28/2015,n,,,,Rwanda,2010.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310607,-1.9736166666666668,30.06942333333333,07/13/2015,y,,,,Rwanda,2003.0,,$0.04 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310778,-1.964613333333333,30.149308333333334,07/23/2015,n,Piped Water,Tapstand,Improved,Rwanda,1998.0,,$0.56 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310822,-2.031176666666667,30.19339833333333,07/15/2015,n,,,,Rwanda,2007.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310837,-1.9627283333333332,30.12947333333333,07/22/2015,n,Piped Water,Tapstand,Improved,Rwanda,1999.0,,$11.19 Per Month,
311216,-1.810106666666667,30.06429666666667,07/20/2015,y,,,,Rwanda,2007.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310924,-1.649026666666666,29.950921666666666,10/07/2015,y,Protected Spring,,Improved,Rwanda,1990.0,,,
310627,-1.9840849999999999,30.11749,07/21/2015,y,,,,Rwanda,2008.0,,$0.04 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310705,-1.9842231273650548,30.082604885100444,08/07/2015,n,,,,Rwanda,2011.0,,,
310690,-1.974588042746464,30.08317834784148,07/29/2015,n,,,,Rwanda,2006.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
